card_id,build_card_id,nome,ovr,posicao,box,funcao,motor_versao,impeto_aplicado,lote,origem,build_versao,atualizado,motivo,registro_chave
"105863964584785","105863964584785","Rodrigo De Paul","82","MC","Advertisement Reward 2027","Volante de contenção","6","Criador de Jogadas +1",,"comprada:VOL","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105863964584785|Volante de contenção|6"
"105863964625602","105863964625602","Alejandro Grimaldo","81","LE","Advertisement Reward 2027","Lateral defensivo","6","Agilidade +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964625602|Lateral defensivo|6"
"105863964625602","105863964625602","Alejandro Grimaldo","81","LE","Advertisement Reward 2027","Lateral ofensivo","6","Precisão +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964625602|Lateral ofensivo|6"
"105863964625602","105863964625602","Alejandro Grimaldo","81","LE","Advertisement Reward 2027","Meia de lado por dentro","6","Regista +1",,"comprada:MLE","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964625602|Meia de lado por dentro|6"
"105863964625602","105863964625602","Alejandro Grimaldo","81","LE","Advertisement Reward 2027","Ponta finalizadora","6","Física +1",,"comprada:PE","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964625602|Ponta finalizadora|6"
"105863964635188","105863964635188","Raphinha","83","PE","Advertisement Reward 2027","Centroavante móvel","6","Fantasia +1",,"comprada:CA","v6","2026-08-15 13:07:32.567967+00","vaga livre — A COLETAR","105863964635188|Centroavante móvel|6"
"105863964635188","105863964635188","Raphinha","83","PE","Advertisement Reward 2027","Meia de lado por fora","6","Condução Técnica +1",,"comprada:MLE","v6","2026-08-15 13:07:32.567967+00","vaga livre — A COLETAR","105863964635188|Meia de lado por fora|6"
"105863964635188","105863964635188","Raphinha","83","PE","Advertisement Reward 2027","Meia ofensivo armador","6","Sem Bola +1",,"comprada:MO","v6","2026-08-15 13:07:32.567967+00","vaga livre — A COLETAR","105863964635188|Meia ofensivo armador|6"
"105863964635188","105863964635188","Raphinha","83","PE","Advertisement Reward 2027","Ponta criadora","6","Cobrança de Falta +1",,"nativa","v6","2026-08-15 13:07:32.567967+00","vaga livre — A COLETAR","105863964635188|Ponta criadora|6"
"105863964635188","105863964635188","Raphinha","83","PE","Advertisement Reward 2027","Ponta finalizadora","6","Cobrança de Falta +1",,"nativa","v6","2026-08-15 13:07:32.567967+00","vaga livre — A COLETAR","105863964635188|Ponta finalizadora|6"
"105863964635994","105863964635994","Dean Henderson","80","GK","Advertisement Reward 2027","Goleiro defensivo","6","Precisão +1",,"nativa","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105863964635994|Goleiro defensivo|6"
"105863964636344","105863964636344","Ruben Dias","82","ZC","Advertisement Reward 2027","Zagueiro de combate","6","Motor do Time +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105863964636344|Zagueiro de combate|6"
"105863964636344","105863964636344","Ruben Dias","82","ZC","Advertisement Reward 2027","Zagueiro de saída","6","Disputa Aérea +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105863964636344|Zagueiro de saída|6"
"105863964642476","105863964642476","Donyell Malen","80","PD","Advertisement Reward 2027","Centroavante móvel","6","Agilidade +1",,"comprada:CA","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105863964642476|Centroavante móvel|6"
"105863964642476","105863964642476","Donyell Malen","80","PD","Advertisement Reward 2027","Meia de lado por dentro","6","Instinto Artilheiro +1",,"comprada:MLE","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105863964642476|Meia de lado por dentro|6"
"105863964642476","105863964642476","Donyell Malen","80","PD","Advertisement Reward 2027","Ponta criadora","6","Instinto Artilheiro +1",,"nativa","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105863964642476|Ponta criadora|6"
"105863964642476","105863964642476","Donyell Malen","80","PD","Advertisement Reward 2027","Ponta finalizadora","6","Instinto Artilheiro +1",,"nativa","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105863964642476|Ponta finalizadora|6"
"105863964672716","105863964672716","Maghnes Akliouche","81","MLD","Advertisement Reward 2027","Meia central armador","6","Condução Técnica +1",,"comprada:MC","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964672716|Meia central armador|6"
"105863964672716","105863964672716","Maghnes Akliouche","81","MLD","Advertisement Reward 2027","Meia de lado por dentro","6","Técnica +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964672716|Meia de lado por dentro|6"
"105863964672716","105863964672716","Maghnes Akliouche","81","MLD","Advertisement Reward 2027","Meia de lado por fora","6","Técnica +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964672716|Meia de lado por fora|6"
"105863964672716","105863964672716","Maghnes Akliouche","81","MLD","Advertisement Reward 2027","Meia ofensivo armador","6","Condução Técnica +1",,"comprada:MO","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964672716|Meia ofensivo armador|6"
"105863964672716","105863964672716","Maghnes Akliouche","81","MLD","Advertisement Reward 2027","Ponta criadora","6","Técnica +1",,"comprada:PD","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105863964672716|Ponta criadora|6"
"105863964686707","105863964686707","Aleksandar Pavlovic","82","VOL","Advertisement Reward 2027","Meia central armador","6","Agilidade +1",,"comprada:MC","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105863964686707|Meia central armador|6"
"105863964686707","105863964686707","Aleksandar Pavlovic","82","VOL","Advertisement Reward 2027","Volante de construção","6","Condução Técnica +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105863964686707|Volante de construção|6"
"105863964686707","105863964686707","Aleksandar Pavlovic","82","VOL","Advertisement Reward 2027","Volante de contenção","6","Criador de Jogadas +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105863964686707|Volante de contenção|6"
"105863964686707","105863964686707","Aleksandar Pavlovic","82","VOL","Advertisement Reward 2027","Zagueiro de saída","6","Agilidade +1",,"comprada:ZC","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105863964686707|Zagueiro de saída|6"
"105864769871207","105864769871207","Jordan Henderson","78","VOL","Tactical Defence 13 Aug '26","Meia central armador","6","Técnica +1",,"comprada:MC","v6","2026-08-15 13:07:34.578035+00","vaga livre — A COLETAR","105864769871207|Meia central armador|6"
"105864769871207","105864769871207","Jordan Henderson","78","VOL","Tactical Defence 13 Aug '26","Meia ofensivo armador","6","Passe +1",,"comprada:MO","v6","2026-08-15 13:07:36.240914+00","vaga livre — A COLETAR","105864769871207|Meia ofensivo armador|6"
"105864769871207","105864769871207","Jordan Henderson","78","VOL","Tactical Defence 13 Aug '26","Volante de construção","6","Regista +1",,"nativa","v6","2026-08-15 13:07:36.240914+00","vaga livre — A COLETAR","105864769871207|Volante de construção|6"
"105864769871207","105864769871207","Jordan Henderson","78","VOL","Tactical Defence 13 Aug '26","Volante de contenção","6","Duelo (Divididas) +1",,"nativa","v6","2026-08-15 13:07:36.240914+00","vaga livre — A COLETAR","105864769871207|Volante de contenção|6"
"105864769871207","105864769871207","Jordan Henderson","78","VOL","Tactical Defence 13 Aug '26","Zagueiro de saída","6","Duelo +1",,"comprada:ZC","v6","2026-08-15 13:07:34.578035+00","vaga livre — A COLETAR","105864769871207|Zagueiro de saída|6"
"105864769937869","105864769937869","Unai Simon","81","GK","Tactical Defence 13 Aug '26","Goleiro defensivo","6","Qualidade Goleiro +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769937869|Goleiro defensivo|6"
"105864769937869","105864769937869","Unai Simon","81","GK","Tactical Defence 13 Aug '26","Goleiro ofensivo","6","Defesaça +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769937869|Goleiro ofensivo|6"
"105864769941508","105864769941508","Mikel Oyarzabal","81","CA","Tactical Defence 13 Aug '26","Centroavante fixo","6","Chute +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769941508|Centroavante fixo|6"
"105864769941508","105864769941508","Mikel Oyarzabal","81","CA","Tactical Defence 13 Aug '26","Centroavante móvel","6","Sem Bola +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769941508|Centroavante móvel|6"
"105864769941508","105864769941508","Mikel Oyarzabal","81","CA","Tactical Defence 13 Aug '26","Falso nove","6","Instinto Artilheiro +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769941508|Falso nove|6"
"105864769941508","105864769941508","Mikel Oyarzabal","81","CA","Tactical Defence 13 Aug '26","Meia central armador","6","Passe +1",,"comprada:MC","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769941508|Meia central armador|6"
"105864769941508","105864769941508","Mikel Oyarzabal","81","CA","Tactical Defence 13 Aug '26","Meia de lado por dentro","6","Agilidade +1",,"comprada:MLE","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769941508|Meia de lado por dentro|6"
"105864769941508","105864769941508","Mikel Oyarzabal","81","CA","Tactical Defence 13 Aug '26","Meia ofensivo armador","6","Passe +1",,"comprada:MO","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769941508|Meia ofensivo armador|6"
"105864769941508","105864769941508","Mikel Oyarzabal","81","CA","Tactical Defence 13 Aug '26","Ponta finalizadora","6","Agilidade +1",,"comprada:PE","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105864769941508|Ponta finalizadora|6"
"105864769945293","105864769945293","Juan Foyth","79","LD","Tactical Defence 13 Aug '26","Lateral defensivo","6","Defesa +1",,"nativa","v6","2026-08-15 13:07:34.300936+00","vaga livre — A COLETAR","105864769945293|Lateral defensivo|6"
"105864769945293","105864769945293","Juan Foyth","79","LD","Tactical Defence 13 Aug '26","Lateral ofensivo","6","Agilidade +1",,"nativa","v6","2026-08-15 13:07:34.300936+00","vaga livre — A COLETAR","105864769945293|Lateral ofensivo|6"
"105864769945293","105864769945293","Juan Foyth","79","LD","Tactical Defence 13 Aug '26","Meia de lado por dentro","6","Agilidade +1",,"comprada:MLD","v6","2026-08-15 13:07:34.300936+00","vaga livre — A COLETAR","105864769945293|Meia de lado por dentro|6"
"105864769945293","105864769945293","Juan Foyth","79","LD","Tactical Defence 13 Aug '26","Zagueiro de saída","6","Bloqueio Aéreo +1",,"comprada:ZC","v6","2026-08-15 13:07:34.300936+00","vaga livre — A COLETAR","105864769945293|Zagueiro de saída|6"
"105864769947959","105864769947959","Vinicius Junior","84","PE","Tactical Defence 13 Aug '26","Centroavante móvel","6","Instinto Artilheiro +3 + Instinto Artilheiro +1","linha_6666","comprada:CA","v6","2026-08-17 14:47:50.776568+00","vaga livre — A COLETAR","105864769947959|Centroavante móvel|6"
"105864769947959","105864769947959","Vinicius Junior","84","PE","Tactical Defence 13 Aug '26","Meia de lado por fora","6","Cruzamento +3 + Cruzamento +1","linha_6671","comprada:MLE","v6","2026-08-17 14:47:51.590041+00","vaga livre — A COLETAR","105864769947959|Meia de lado por fora|6"
"105864769947959","105864769947959","Vinicius Junior","84","PE","Tactical Defence 13 Aug '26","Meia ofensivo armador","6","Passe +3 + Passe +1","linha_6667","comprada:SA","v6","2026-08-17 14:47:50.93451+00","vaga livre — A COLETAR","105864769947959|Meia ofensivo armador|6"
"105864769947959","105864769947959","Vinicius Junior","84","PE","Tactical Defence 13 Aug '26","Ponta criadora","6","Cruzamento +1",,"nativa","v6","2026-08-15 13:07:32.567967+00","vaga livre — A COLETAR","105864769947959|Ponta criadora|6"
"105864769947959","105864769947959","Vinicius Junior","84","PE","Tactical Defence 13 Aug '26","Ponta finalizadora","6","Agilidade +3 + Agilidade +1","linha_6670","nativa","v6","2026-08-17 14:47:51.433883+00","vaga livre — A COLETAR","105864769947959|Ponta finalizadora|6"
"105864769948954","105864769948954","Ollie Watkins","82","CA","Tactical Defence 13 Aug '26","Centroavante fixo","6","Disputa Aérea +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105864769948954|Centroavante fixo|6"
"105864769948954","105864769948954","Ollie Watkins","82","CA","Tactical Defence 13 Aug '26","Centroavante móvel","6","Instinto Artilheiro +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105864769948954|Centroavante móvel|6"
"105864769948954","105864769948954","Ollie Watkins","82","CA","Tactical Defence 13 Aug '26","Falso nove","6","Criador de Jogadas +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105864769948954|Falso nove|6"
"105864769948954","105864769948954","Ollie Watkins","82","CA","Tactical Defence 13 Aug '26","Meia de lado por dentro","6","Técnica +1",,"comprada:MLE","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105864769948954|Meia de lado por dentro|6"
"105864769948954","105864769948954","Ollie Watkins","82","CA","Tactical Defence 13 Aug '26","Ponta finalizadora","6","Agilidade +1",,"comprada:PE","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105864769948954|Ponta finalizadora|6"
"105864769951152","105864769951152","Daniel Munoz","80","MLD","Tactical Defence 13 Aug '26","Lateral ofensivo","6","Agilidade +1",,"comprada:LD","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105864769951152|Lateral ofensivo|6"
"105864769951152","105864769951152","Daniel Munoz","80","MLD","Tactical Defence 13 Aug '26","Meia de lado por dentro","6","Técnica +1",,"nativa","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105864769951152|Meia de lado por dentro|6"
"105864769951152","105864769951152","Daniel Munoz","80","MLD","Tactical Defence 13 Aug '26","Meia de lado por fora","6","Técnica +1",,"nativa","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105864769951152|Meia de lado por fora|6"
"105864769951152","105864769951152","Daniel Munoz","80","MLD","Tactical Defence 13 Aug '26","Ponta finalizadora","6","Condução Técnica +1",,"comprada:PD","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105864769951152|Ponta finalizadora|6"
"105864769951152","105864769951152","Daniel Munoz","80","MLD","Tactical Defence 13 Aug '26","Zagueiro de saída","6","Bloqueio Aéreo +1",,"comprada:ZC","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105864769951152|Zagueiro de saída|6"
"105864769962198","105864769962198","Marc Guehi","82","ZC","Tactical Defence 13 Aug '26","Zagueiro de combate","6","Duelo (Divididas) +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105864769962198|Zagueiro de combate|6"
"105864769962198","105864769962198","Marc Guehi","82","ZC","Tactical Defence 13 Aug '26","Zagueiro de saída","6","Bloqueio Aéreo +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105864769962198|Zagueiro de saída|6"
"105865038306663","105865038306663","Jordan Henderson","81","VOL","Leo Messi Edition 2027","Meia central armador","6","Técnica +1",,"comprada:MC","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865038306663|Meia central armador|6"
"105865038306663","105865038306663","Jordan Henderson","81","VOL","Leo Messi Edition 2027","Meia ofensivo armador","6","Técnica +1",,"comprada:MO","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038306663|Meia ofensivo armador|6"
"105865038306663","105865038306663","Jordan Henderson","81","VOL","Leo Messi Edition 2027","Volante de construção","6","Regista +1",,"nativa","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865038306663|Volante de construção|6"
"105865038306663","105865038306663","Jordan Henderson","81","VOL","Leo Messi Edition 2027","Volante de contenção","6","Duelo (Divididas) +1",,"nativa","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865038306663|Volante de contenção|6"
"105865038306663","105865038306663","Jordan Henderson","81","VOL","Leo Messi Edition 2027","Zagueiro de saída","6","Bloqueio Aéreo +1",,"comprada:ZC","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865038306663|Zagueiro de saída|6"
"105865038307949","105865038307949","James Rodriguez","80","MO","Leo Messi Edition 2027","Centroavante móvel","6","Sem Bola +1",,"comprada:CA","v6","2026-08-15 13:07:34.028328+00","vaga livre — A COLETAR","105865038307949|Centroavante móvel|6"
"105865038307949","105865038307949","James Rodriguez","80","MO","Leo Messi Edition 2027","Meia central armador","6","Técnica +1",,"comprada:MC","v6","2026-08-15 13:07:34.028328+00","vaga livre — A COLETAR","105865038307949|Meia central armador|6"
"105865038307949","105865038307949","James Rodriguez","80","MO","Leo Messi Edition 2027","Meia de lado por dentro","6","Agilidade +1",,"comprada:MLE","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105865038307949|Meia de lado por dentro|6"
"105865038307949","105865038307949","James Rodriguez","80","MO","Leo Messi Edition 2027","Meia ofensivo armador","6","Criador de Jogadas +1",,"nativa","v6","2026-08-15 13:07:34.028328+00","vaga livre — A COLETAR","105865038307949|Meia ofensivo armador|6"
"105865038307949","105865038307949","James Rodriguez","80","MO","Leo Messi Edition 2027","Ponta finalizadora","6","Agilidade +1",,"comprada:PE","v6","2026-08-15 13:07:34.028328+00","vaga livre — A COLETAR","105865038307949|Ponta finalizadora|6"
"105865038307949","105865038307949","James Rodriguez","80","MO","Leo Messi Edition 2027","Segundo atacante","6","Técnica +1",,"nativa","v6","2026-08-15 13:07:34.028328+00","vaga livre — A COLETAR","105865038307949|Segundo atacante|6"
"105865038307964","105865038307964","Nicolas Tagliafico","81","LE","Leo Messi Edition 2027","Lateral defensivo","6","Duelo +1",,"nativa","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865038307964|Lateral defensivo|6"
"105865038307964","105865038307964","Nicolas Tagliafico","81","LE","Leo Messi Edition 2027","Lateral ofensivo","6","Agilidade +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038307964|Lateral ofensivo|6"
"105865038307964","105865038307964","Nicolas Tagliafico","81","LE","Leo Messi Edition 2027","Meia de lado por dentro","6","Criador de Jogadas +1",,"comprada:MLE","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038307964|Meia de lado por dentro|6"
"105865038307964","105865038307964","Nicolas Tagliafico","81","LE","Leo Messi Edition 2027","Zagueiro de saída","6","Bloqueio Aéreo +1",,"comprada:ZC","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038307964|Zagueiro de saída|6"
"105865038308792","105865038308792","Granit Xhaka","82","MC","Leo Messi Edition 2027","Lateral ofensivo","6","Agilidade +1",,"comprada:LE","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105865038308792|Lateral ofensivo|6"
"105865038308792","105865038308792","Granit Xhaka","82","MC","Leo Messi Edition 2027","Meia central armador","6","Técnica +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105865038308792|Meia central armador|6"
"105865038308792","105865038308792","Granit Xhaka","82","MC","Leo Messi Edition 2027","Meia central de chegada","6","Técnica +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105865038308792|Meia central de chegada|6"
"105865038308792","105865038308792","Granit Xhaka","82","MC","Leo Messi Edition 2027","Meia ofensivo armador","6","Passe +1",,"comprada:MO","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105865038308792|Meia ofensivo armador|6"
"105865038308792","105865038308792","Granit Xhaka","82","MC","Leo Messi Edition 2027","Volante de construção","6","Duelo (Divididas) +1",,"comprada:VOL","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105865038308792|Volante de construção|6"
"105865038310751","105865038310751","Thibaut Courtois","85","GK","Leo Messi Edition 2027","Goleiro defensivo","6","Qualidade Goleiro +3 + Qualidade Goleiro +1","linha_6663","nativa","v6","2026-08-17 14:47:50.296244+00","vaga livre — A COLETAR","105865038310751|Goleiro defensivo|6"
"105865038310751","105865038310751","Thibaut Courtois","85","GK","Leo Messi Edition 2027","Goleiro ofensivo","6","Qualidade Goleiro +3 + Defesaça +1","linha_6664","nativa","v6","2026-08-17 14:47:50.458181+00","vaga livre — A COLETAR","105865038310751|Goleiro ofensivo|6"
"105865038312124","105865038312124","Gustavo Gomez","81","ZC","Leo Messi Edition 2027","Lateral ofensivo","6","Cruzamento +1",,"comprada:LD","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038312124|Lateral ofensivo|6"
"105865038312124","105865038312124","Gustavo Gomez","81","ZC","Leo Messi Edition 2027","Zagueiro de combate","6","Duelo (Divididas) +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038312124|Zagueiro de combate|6"
"105865038312124","105865038312124","Gustavo Gomez","81","ZC","Leo Messi Edition 2027","Zagueiro de saída","6","Duelo +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038312124|Zagueiro de saída|6"
"105865038313234","105865038313234","Marten de Roon","81","VOL","Leo Messi Edition 2027","Meia central armador","6","Técnica +1",,"comprada:MC","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038313234|Meia central armador|6"
"105865038313234","105865038313234","Marten de Roon","81","VOL","Leo Messi Edition 2027","Volante de construção","6","Regista +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038313234|Volante de construção|6"
"105865038313234","105865038313234","Marten de Roon","81","VOL","Leo Messi Edition 2027","Volante de contenção","6","Duelo (Divididas) +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038313234|Volante de contenção|6"
"105865038313234","105865038313234","Marten de Roon","81","VOL","Leo Messi Edition 2027","Zagueiro de saída","6","Duelo +1",,"comprada:ZC","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038313234|Zagueiro de saída|6"
"105865038367702","105865038367702","N Golo Kante","82","VOL","Leo Messi Edition 2027","Meia central de chegada","6","Técnica +1",,"comprada:MC","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105865038367702|Meia central de chegada|6"
"105865038367702","105865038367702","N Golo Kante","82","VOL","Leo Messi Edition 2027","Volante de construção","6","Precisão +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105865038367702|Volante de construção|6"
"105865038367702","105865038367702","N Golo Kante","82","VOL","Leo Messi Edition 2027","Volante de contenção","6","Duelo (Divididas) +1",,"nativa","v6","2026-08-15 13:07:33.219759+00","vaga livre — A COLETAR","105865038367702|Volante de contenção|6"
"105865038376671","105865038376671","Ante Budimir","81","CA","Leo Messi Edition 2027","Centroavante fixo","6","Instinto Artilheiro +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038376671|Centroavante fixo|6"
"105865038376671","105865038376671","Ante Budimir","81","CA","Leo Messi Edition 2027","Centroavante móvel","6","Sem Bola +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038376671|Centroavante móvel|6"
"105865038376671","105865038376671","Ante Budimir","81","CA","Leo Messi Edition 2027","Falso nove","6","Instinto Artilheiro +1",,"nativa","v6","2026-08-15 13:07:33.782002+00","vaga livre — A COLETAR","105865038376671|Falso nove|6"
"105865038392713","105865038392713","Vladimir Coufal","80","LD","Leo Messi Edition 2027","Lateral defensivo","6","Duelo (Divididas) +1",,"nativa","v6","2026-08-15 13:07:34.028328+00","vaga livre — A COLETAR","105865038392713|Lateral defensivo|6"
"105865038392713","105865038392713","Vladimir Coufal","80","LD","Leo Messi Edition 2027","Lateral ofensivo","6","Agilidade +1",,"nativa","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105865038392713|Lateral ofensivo|6"
"105865038392713","105865038392713","Vladimir Coufal","80","LD","Leo Messi Edition 2027","Meia de lado por dentro","6","Agilidade +1",,"comprada:MLD","v6","2026-08-15 00:57:38.046198+00","vaga livre — A COLETAR","105865038392713|Meia de lado por dentro|6"
"105865306838492","105865306838492","Bart Verbruggen","82","GK","Lamine Yamal Edition 2027","Goleiro defensivo","6","Qualidade Goleiro +1",,"nativa","v6","2026-08-15 13:07:32.953866+00","vaga livre — A COLETAR","105865306838492|Goleiro defensivo|6"
"105865306838492","105865306838492","Bart Verbruggen","82","GK","Lamine Yamal Edition 2027","Goleiro ofensivo","6","Qualidade Goleiro +1",,"nativa","v6","2026-08-15 13:07:32.953866+00","vaga livre — A COLETAR","105865306838492|Goleiro ofensivo|6"
"105865306842764","105865306842764","Malo Gusto","81","LD","Lamine Yamal Edition 2027","Lateral defensivo","6","Defesa +1",,"nativa","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306842764|Lateral defensivo|6"
"105865306842764","105865306842764","Malo Gusto","81","LD","Lamine Yamal Edition 2027","Lateral ofensivo","6","Agilidade +1",,"nativa","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306842764|Lateral ofensivo|6"
"105865306842764","105865306842764","Malo Gusto","81","LD","Lamine Yamal Edition 2027","Meia de lado por dentro","6","Condução Técnica +1",,"comprada:MLD","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306842764|Meia de lado por dentro|6"
"105865306845091","105865306845091","Andreas Schjelderup","81","PE","Lamine Yamal Edition 2027","Centroavante móvel","6","Instinto Artilheiro +1",,"comprada:CA","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306845091|Centroavante móvel|6"
"105865306845091","105865306845091","Andreas Schjelderup","81","PE","Lamine Yamal Edition 2027","Meia central armador","6","Passe +1",,"comprada:MC","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306845091|Meia central armador|6"
"105865306845091","105865306845091","Andreas Schjelderup","81","PE","Lamine Yamal Edition 2027","Meia de lado por dentro","6","Agilidade +1",,"comprada:MLE","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306845091|Meia de lado por dentro|6"
"105865306845091","105865306845091","Andreas Schjelderup","81","PE","Lamine Yamal Edition 2027","Meia ofensivo armador","6","Passe +1",,"comprada:MO","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306845091|Meia ofensivo armador|6"
"105865306845091","105865306845091","Andreas Schjelderup","81","PE","Lamine Yamal Edition 2027","Ponta criadora","6","Agilidade +1",,"nativa","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306845091|Ponta criadora|6"
"105865306845091","105865306845091","Andreas Schjelderup","81","PE","Lamine Yamal Edition 2027","Ponta finalizadora","6","Agilidade +1",,"nativa","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306845091|Ponta finalizadora|6"
"105865306845091","105865306845091","Andreas Schjelderup","81","PE","Lamine Yamal Edition 2027","Volante de contenção","6","Agilidade +1",,"comprada:VOL","v6","2026-08-15 13:07:34.028328+00","vaga livre — A COLETAR","105865306845091|Volante de contenção|6"
"105865306855034","105865306855034","Renato Veiga","81","ZC","Lamine Yamal Edition 2027","Lateral ofensivo","6","Cruzamento +1",,"comprada:LE","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306855034|Lateral ofensivo|6"
"105865306855034","105865306855034","Renato Veiga","81","ZC","Lamine Yamal Edition 2027","Meia central armador","6","Técnica +1",,"comprada:MC","v6","2026-08-15 13:07:33.487223+00","vaga livre — A COLETAR","105865306855034|Meia central armador|6"
